#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2024-06-19T10:09:25 [V7.33.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-06-19T10:09:25	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-oc.form=dec&-out.max=999999&-order=I&-out.src=J/ApJS/194/45/catalog&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/194/45/catalog&-out=z&-out=logLbol&-out=FIRST&-out=F6cm&-out=logL5100&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21940045
#Name: J/ApJS/194/45
#Title: QSO properties from SDSS-DR7 (Shen+, 2011)
#INFO	ivoid=ivo://cds.vizier/j/apjs/194/45	    IVOID of underlying data collection
#INFO	creator=Shen Y.	    First author or institution
#INFO	cites=bibcode:2011ApJS..194...45S	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=2011	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/194/45	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21940045	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-01-05	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_194_45_catalog:
#Name: J/ApJS/194/45/catalog
#Title: Catalog of quasar properties from SDSS DR7
#Column	z	(F9.6)	SDSS-DR7 redshift (Cat. VII/260)	[ucd=src.redshift]
#Column	logLbol	(F6.3)	? Bolometric luminosity (2)	[ucd=phys.luminosity]
#Column	FIRST	(I2)	[-1/2] FIRST (Cat. VIII/90) radio flag (4)	[ucd=meta.note]
#Column	F6cm	(E10.3)	? Observed radio flux density at rest-frame 6cm	[ucd=phot.flux.density;em.radio.3-6GHz]
#Column	logL5100	(F6.3)	? Monochromatic luminosity at 5100{AA}	[ucd=phys.luminosity]
z|logLbol|FIRST|F6cm|logL5100
 1.305700|46.398| 0|          |
 0.235900|44.888| 0|          |43.921
 1.580000|45.998| 0|          |
 0.889500|45.286| 0|          |43.973
 1.744700|46.337| 0|          |
 1.472700|46.443| 0|          |
 2.525100|46.714| 0|          |
 1.241600|46.005| 0|          |
 3.116300|46.655| 0|          |
 1.687800|46.129| 1| 1.886e+00|
 1.823500|46.571| 0|          |
 2.308700|46.501| 0|          |
 1.891400|46.967| 0|          |
 1.941300|46.210| 0|          |
 1.185200|46.592| 0|          |
 2.031800|46.219| 0|          |
 0.366600|45.387| 1| 1.184e+00|44.421
 1.728000|46.584| 0|          |
 1.039500|46.469| 0|          |
 0.877000|45.491| 0|          |44.739
 0.855200|45.254| 0|          |44.446
 2.657300|46.540| 0|          |
 1.730900|46.692| 2| 1.104e+01|
 1.546200|46.409| 0|          |
 2.112600|46.227| 0|          |
 1.657800|45.579| 0|          |
 0.583300|45.637| 0|          |44.671
 2.062500|46.302| 0|          |
 2.127400|46.774| 0|          |
 2.143000|46.546| 0|          |
 2.967600|46.550| 1| 1.222e+00|
 2.083800|46.809| 0|          |
 1.443700|46.390| 0|          |
 0.709000|45.960| 1| 7.054e+00|44.934
 0.402900|45.104| 0|          |44.138
 1.667200|46.578| 0|          |
 1.678400|45.491| 0|          |
 1.129000|47.059| 0|          |
 3.198400|47.018| 0|          |
 3.673300|47.038| 0|          |
 0.847200|46.002|-1|          |45.077
 2.134700|47.162| 0|          |
 0.356800|45.442| 0|          |44.475
 1.737400|46.970| 0|          |
 0.836800|46.023| 0|          |45.155
 1.400100|46.252| 0|          |
 1.232800|45.780| 0|          |
 1.708100|46.490| 0|          |
 0.958500|46.054| 0|          |
 1.355900|46.681| 0|          |
 4.147500|46.502| 0|          |
 2.824300|47.008| 0|          |
 2.065900|46.047| 0|          |
 1.062400|46.177| 0|          |
 0.686300|46.024| 0|          |45.058
 0.619200|45.638| 0|          |44.671
 0.565200|45.210| 0|          |44.243
 1.631700|46.252| 0|          |
 1.726200|46.517| 0|          |
 1.787900|46.630| 0|          |
 1.796300|45.785| 0|          |
 1.461400|46.219| 1| 2.091e+00|
 1.152500|46.402| 0|          |
 1.316300|45.937| 0|          |
 0.808400|46.569| 0|          |45.689
 1.532400|46.862| 2| 2.797e+02|
 0.288800|45.298| 0|          |44.331
 2.869900|46.688| 0|          |
 1.833600|46.619| 0|          |
 1.291900|46.626| 0|          |
 3.120900|46.859| 0|          |
 4.000900|46.899| 0|          |
 1.711500|46.504| 0|          |
 2.228800|47.023| 0|          |
 1.916100|46.662| 0|          |
 3.927100|47.148| 0|          |
 2.924200|46.734| 0|          |
 0.571000|45.287| 0|          |44.321
 2.723200|46.866| 0|          |
 2.023200|46.765| 0|          |
 1.614600|46.463| 0|          |
 1.796300|46.982| 1| 7.497e+00|
 1.434700|46.541| 0|          |
 1.612600|46.515| 0|          |
 0.987700|45.610| 0|          |
 1.370100|46.430| 0|          |
 2.849200|46.680| 0|          |
 0.918200|45.507| 0|          |
 1.027200|45.913| 0|          |
 0.431500|45.418| 0|          |44.452
 1.150700|46.534| 0|          |
 0.658800|45.504| 0|          |44.538
 2.069100|46.852| 0|          |
 3.133700|47.046| 0|          |
 0.567100|45.615| 0|          |44.648
 1.513200|46.584| 0|          |
 0.903100|45.003| 0|          |
 1.835000|46.152| 0|          |
 1.569600|46.853| 0|          |
 3.006400|46.533| 0|          |
 1.272200|45.809| 0|          |
 0.888700|46.239| 0|          |45.120
 0.810300|45.917| 0|          |44.922
 1.234100|46.470| 0|          |
 1.875800|46.989| 0|          |
 1.377600|45.528| 0|          |
 0.205200|45.309| 1| 3.192e+00|44.342
 1.493800|45.691| 0|          |
 1.371700|46.729| 0|          |
 1.570000|46.476| 0|          |
 1.935700|46.833| 0|          |
 1.214300|45.951| 1| 3.753e+00|
 1.668100|46.654| 0|          |
 1.700200|46.504| 0|          |
 1.920900|46.642| 0|          |
 1.441200|45.344| 0|          |
 1.149500|45.625| 0|          |
 1.462200|45.389| 0|          |
 1.880800|46.533| 0|          |
 1.594800|46.369| 0|          |
 1.924300|46.147| 0|          |
 1.160700|45.927| 0|          |
 1.815500|46.414| 0|          |
 1.768900|46.373| 0|          |
 1.499800|46.602| 0|          |
 2.170700|46.485| 0|          |
 0.791400|45.998| 0|          |44.988
 1.612800|46.935| 0|          |
 1.536300|45.981| 1| 1.958e+00|
 1.023000|46.150| 0|          |
 2.257400|46.191| 0|          |
 0.766600|45.885| 0|          |44.747
 1.492300|45.631| 0|          |
 1.661300|46.557| 0|          |
 0.396100|45.400| 0|          |44.434
 0.626600|45.430| 0|          |44.464
 2.320100|47.111| 0|          |
 2.982300|46.630| 0|          |
 0.353000|45.191| 0|          |44.225
 0.709100|45.881| 0|          |44.876
 1.228800|46.301| 0|          |
 1.095600|46.322| 0|          |
 0.525100|45.517| 0|          |44.550
 1.838200|46.687| 0|          |
 1.536000|46.061| 0|          |
 3.284100|46.868| 0|          |
 1.189800|46.156| 0|          |
 1.154600|46.585| 0|          |
 3.072500|46.665| 0|          |
 0.643900|45.741| 0|          |44.775
 1.464700|46.807|-1|          |
 2.680400|47.114| 0|          |
 1.510300|45.926| 0|          |
 1.310200|45.857| 0|          |
 0.399700|45.420| 0|          |44.454
 1.811400|46.722| 0|          |
 1.152400|46.218| 0|          |
 2.060600|47.160| 0|          |
 1.149000|46.405| 1| 1.793e+01|
 1.395600|46.438| 0|          |
 1.511600|46.487| 0|          |
 0.602800|45.626| 0|          |44.660
 1.227900|45.301| 0|          |
 0.513800|45.752| 0|          |44.785
 0.325500|45.246| 0|          |44.279
 1.292300|45.835| 0|          |
 1.518300|46.625| 0|          |
 0.384600|45.322| 0|          |44.356
 0.688000|46.285| 0|          |45.318
 0.910200|45.825| 0|          |
 1.058300|46.217| 0|          |
 3.028500|46.688| 1| 4.013e+00|
 0.731100|45.091| 0|          |44.387
 2.212100|46.279| 1| 3.247e+00|
 0.802500|45.931| 0|          |45.075
 1.276600|45.943| 0|          |
 0.685200|45.607| 0|          |44.640
 1.632700|46.680| 0|          |
 2.175800|46.680| 0|          |
 2.061200|46.964| 0|          |
 1.715200|46.179| 0|          |
 2.385600|46.074| 0|          |
 3.168100|46.148| 0|          |
 1.533900|46.765| 0|          |
 3.340900|46.628| 0|          |
 0.800400|45.940| 0|          |44.943
 0.876000|45.674| 0|          |44.728
 1.736700|46.637| 0|          |
 0.657600|45.818| 0|          |44.852
 2.071200|46.734| 0|          |
 0.928600|46.132| 0|          |
 1.757100|46.634| 0|          |
 0.850600|45.625| 0|          |44.758
 0.720500|46.245| 0|          |45.170
 1.096700|45.884| 0|          |
 2.298100|46.968| 1| 1.170e+00|
 1.594100|46.695| 0|          |
 2.585200|46.163| 0|          |
 1.504500|46.305| 0|          |
 1.361300|46.951| 0|          |
 1.467100|46.412| 0|          |
 0.709100|45.691| 0|          |44.934
 1.516300|45.920| 0|          |
 1.976400|47.108| 0|          |
 2.048600|46.532| 0|          |
 3.997100|47.243| 0|          |
 0.935200|45.583| 0|          |
 3.783000|46.750| 0|          |
 1.754000|46.441| 0|          |
 2.505700|46.998| 0|          |
 1.900900|46.031| 0|          |
 1.416800|45.685| 0|          |
 1.501900|45.839| 0|          |
 3.820800|46.525| 0|          |
 0.834200|45.072| 0|          |44.456
 0.474400|45.197| 0|          |44.230
 1.428900|46.348| 0|          |
 3.729100|46.873| 0|          |
 2.095800|46.802| 0|          |
 2.251400|46.904| 0|          |
 1.010500|46.395| 0|          |
 0.748700|45.612| 0|          |44.753
 1.228700|45.635| 0|          |
 1.967700|46.407| 0|          |
 0.711600|44.667| 0|          |43.930
 1.741400|45.882| 0|          |
 2.258600|46.738| 0|          |
 1.867400|46.595| 0|          |
 2.093100|45.971| 0|          |
 1.646000|46.335| 0|          |
 1.709600|46.448| 0|          |
 3.160100|46.898| 0|          |
 1.147700|46.037| 0|          |
 0.998800|45.538| 0|          |
 2.232300|46.887| 0|          |
 2.169800|47.308| 0|          |
 1.104000|46.100| 1| 3.483e+00|
 2.581000|46.895| 0|          |
 1.632600|46.390| 0|          |
 1.629500|46.404| 0|          |
 0.812500|46.008| 0|          |45.096
 1.481100|46.938| 0|          |
 1.264700|46.604| 0|          |
 2.688600|47.575| 0|          |
 1.190400|45.487| 1| 7.938e-01|
 1.536600|46.603| 0|          |
 2.273100|46.799| 0|          |
 1.376100|45.418| 0|          |
 0.795400|46.512| 0|          |45.486
 1.877300|46.429| 0|          |
 0.503100|45.686| 0|          |44.719
 2.161800|46.883| 0|          |
 4.743900|47.277| 0|          |
 1.823300|47.016| 0|          |
 0.965100|45.995| 0|          |
 2.005500|46.653| 0|          |
 2.047600|46.865| 1| 1.171e+01|
 0.960100|46.111| 0|          |
 2.935000|46.666| 0|          |
 0.507700|45.618| 0|          |44.652
 0.774300|45.912| 0|          |45.052
 0.792100|45.554| 0|          |43.779
 0.649900|45.767| 0|          |44.801
 1.847600|46.551| 0|          |
 0.251700|45.224| 1| 6.396e-01|44.257
 0.477500|45.631| 0|          |44.664
 0.493500|45.713| 0|          |44.746
 1.630600|46.096| 0|          |
 0.828800|46.534| 1| 6.664e+00|45.575
 0.421300|45.655| 0|          |44.689
 1.654900|46.650| 0|          |
 1.017800|45.993| 0|          |
 3.465000|46.963| 0|          |
 1.477100|46.749| 0|          |
 0.390800|45.261| 1| 1.230e+00|44.295
 1.176900|46.227| 0|          |
 1.664700|46.407| 0|          |
 1.963700|46.565| 0|          |
 1.922400|46.333| 0|          |
 0.388900|45.345| 0|          |44.378
 1.148400|46.346| 0|          |
 2.438900|47.096| 0|          |
 1.137900|46.192| 0|          |
 0.286000|45.368| 2| 2.753e+01|44.402
 2.447700|46.238| 0|          |
 1.232700|46.258| 0|          |
 1.237700|46.263| 0|          |
 1.486600|46.402| 0|          |
 0.227000|45.173| 0|          |44.206
 0.864000|45.655| 0|          |44.700
 1.680800|46.091| 0|          |
 0.253500|45.333| 0|          |44.366
 2.367600|46.874| 2| 2.510e+01|
 0.466800|45.175| 0|          |44.208
 0.702700|45.435| 1| 1.286e+00|44.699
 1.029700|45.877| 0|          |
 1.799600|46.325| 0|          |
 1.137500|46.001| 0|          |
 1.182600|46.589| 0|          |
 1.675400|45.979| 0|          |
 0.780700|44.634| 0|          |44.315
 1.630300|46.515| 0|          |
 0.754700|45.745| 0|          |44.816
 0.269200|45.199| 0|          |44.232
 2.459500|46.897| 0|          |
 0.434700|45.936| 0|          |44.969
 1.507800|46.076| 0|          |
 1.743300|46.812| 0|          |
 1.844200|46.584| 0|          |
 0.770900|47.264|-1|          |46.378
 2.562700|46.236| 0|          |
 1.448800|45.981| 0|          |
 2.129400|46.690| 0|          |
 2.123800|46.522| 1| 8.985e+01|
 2.329400|45.883| 1| 2.308e+00|
 0.973900|45.558| 0|          |
 2.203000|46.431| 0|          |
 1.964500|46.274| 0|          |
 0.673600|45.773| 0|          |44.806
 1.119300|46.340| 0|          |
 1.580500|47.026| 0|          |
 1.881900|46.229| 2| 5.543e+00|
 0.288300|45.249| 0|          |44.283
 1.838300|46.410| 2| 2.242e+01|
 0.205900|44.929| 0|          |43.963
 1.468900|46.438| 0|          |
 1.381600|45.399| 0|          |
 3.249400|47.078| 0|          |
 1.919400|46.207| 0|          |
 1.617400|46.567| 0|          |
 0.355400|45.347| 1| 5.423e+00|44.381
 3.274600|46.879| 0|          |
 0.693700|46.027| 0|          |45.061
 1.467900|45.644| 0|          |
 2.244700|46.396| 1| 7.671e+01|
 1.845800|46.545| 0|          |
 1.572900|46.328| 0|          |
 2.068800|46.834| 0|          |
 2.181800|46.774| 0|          |
 1.765400|46.257| 0|          |
 1.629900|46.535| 0|          |
 1.592300|46.577| 0|          |
 0.624900|45.637| 0|          |44.670
 2.022100|46.833| 0|          |
 1.005100|46.224| 0|          |
 1.976600|46.543| 0|          |
 1.289300|46.673| 1| 5.602e+00|
 3.324900|47.122| 0|          |
 1.498400|46.290| 0|          |
 1.599500|46.088| 0|          |
 1.950900|46.194| 0|          |
 0.796700|46.184| 0|          |45.203
 3.067700|46.874| 0|          |
 0.941200|45.567| 1| 1.163e+00|
 1.384400|45.619| 0|          |
 2.663300|46.574| 0|          |
 2.949200|46.660| 0|          |
 0.975400|46.374| 0|          |
 2.087300|45.794| 0|          |
 3.843700|46.935| 0|          |
 2.147300|46.704| 0|          |
 2.941900|46.732| 0|          |
 1.213000|45.855| 0|          |
 2.085400|46.583| 0|          |
 0.518400|45.789| 0|          |44.823
 1.246400|45.459| 0|          |
 2.510600|47.096| 0|          |
 1.224700|46.257| 0|          |
 1.930000|46.762| 0|          |
 2.319800|45.470| 0|          |
 1.126200|46.711| 1| 3.356e+00|
 0.621000|45.048| 0|          |44.081
 0.351200|45.166| 1| 8.302e+00|44.199
 0.494000|45.400| 0|          |44.434
 1.491700|47.337| 0|          |
 0.884300|45.303| 1| 4.703e+01|44.653
 1.208400|45.953| 0|          |
 2.066800|46.397| 0|          |
 3.842300|47.509| 0|          |
 2.863300|46.803| 1| 9.001e+00|
 1.066900|46.349| 0|          |
 3.143300|46.945| 0|          |
 0.598200|46.034| 0|          |45.067
 0.971400|46.159| 0|          |
 1.066200|45.883| 0|          |
 1.504800|46.916| 0|          |
 0.760000|45.420| 0|          |44.548
 1.408600|46.248| 0|          |
 1.643600|46.618| 0|          |
 2.581100|46.758| 0|          |
 1.789900|46.824| 0|          |
 0.461500|45.829| 0|          |44.863
 1.909100|47.009| 0|          |
 1.455000|46.676| 0|          |
 0.663300|45.258| 0|          |44.292
 1.547800|46.791| 0|          |
 1.926900|47.023| 0|          |
 1.846700|46.803| 0|          |
 0.988700|45.904| 0|          |
 0.952800|45.834| 0|          |
 1.594200|45.750| 0|          |
 1.825600|46.920| 0|          |
 1.853500|46.705| 0|          |
 1.886300|46.771| 0|          |
 0.885600|46.333| 0|          |45.240
 1.575600|46.503| 0|          |
 1.658100|46.926| 0|          |
 2.099200|46.596| 0|          |
 1.137800|46.251| 0|          |
 2.651500|46.630| 0|          |
 0.686600|45.210| 0|          |44.244
 0.860100|45.884| 0|          |44.945
 0.784200|45.443| 0|          |44.702
 0.344200|45.337| 0|          |44.371
 0.879700|46.287| 0|          |45.379
 1.254700|46.238| 0|          |
 1.845500|46.861| 2| 8.973e+01|
 2.248100|46.707| 0|          |
 1.531900|47.090| 0|          |
 0.811000|45.105| 0|          |44.561
 1.933500|45.806| 0|          |
 1.466400|45.795| 0|          |
 0.719800|45.609| 0|          |44.764
 2.449600|46.129| 0|          |
 2.036600|46.837| 0|          |
 2.037300|46.108| 0|          |
 0.654800|45.993|-1|          |45.026
 1.745900|46.527| 0|          |
 2.045300|46.438| 0|          |
 2.036800|46.241| 0|          |
 2.063000|46.182| 0|          |
 2.636500|47.080| 0|          |
 0.983700|45.875| 0|          |
 1.677100|46.334| 0|          |
 2.384300|47.095| 0|          |
 1.745000|46.542| 0|          |
 1.026200|45.222| 0|          |
 1.862200|47.033| 0|          |
 0.431100|45.261| 0|          |44.294
 1.040000|45.986| 0|          |
 2.331800|47.254| 0|          |
 1.384300|46.410| 0|          |
 1.039900|46.022| 0|          |
 1.075500|45.451| 0|          |
 1.043200|45.355| 0|          |
 0.736800|45.322| 1| 3.189e+00|44.674
 1.911600|46.890| 0|          |
 1.937400|46.860| 0|          |
 2.479900|46.565| 0|          |
 2.934000|46.686| 0|          |
 1.705800|46.938| 1| 2.874e+01|
 1.837400|45.515| 0|          |
 0.275300|45.360| 0|          |44.393
 1.023400|46.289| 0|          |
 0.649800|45.693| 0|          |44.726
 0.623000|45.257| 0|          |44.291
 1.874100|46.509| 0|          |
 0.983400|46.167| 0|          |
 0.753000|45.886| 0|          |44.919
 1.682900|46.721| 0|          |
 0.426400|45.538| 0|          |44.571
 2.858200|46.564| 0|          |
 2.088100|46.304| 1| 3.188e+00|
 0.322800|45.426| 0|          |44.459
 1.968000|45.438| 0|          |
 1.545700|46.587| 0|          |
 1.080100|45.150| 0|          |
 1.188300|46.090| 0|          |
 2.223700|46.612| 0|          |
 1.334700|46.352| 2| 9.456e+01|
 1.131500|46.171| 1| 4.658e+01|
 1.217700|46.182| 0|          |
 2.064500|46.085| 0|          |
 0.463300|45.636| 0|          |44.670
 2.088700|47.082| 0|          |
 2.220900|46.820| 0|          |
 1.876900|46.044| 0|          |
 1.618000|46.649| 1| 1.365e+00|
 1.340800|46.651| 0|          |
 0.899400|45.135| 0|          |
 1.753000|46.264| 0|          |
 0.897000|45.425| 0|          |
 1.001000|45.874| 0|          |
 2.339000|46.045| 0|          |
 4.137200|47.201|-1|          |
 0.857200|45.438| 0|          |44.835
 1.934200|46.384| 0|          |
 0.733700|46.028| 0|          |45.025
 2.108000|47.106| 0|          |
 1.571000|45.994| 0|          |
 1.341600|46.128| 0|          |
 1.382800|46.247| 0|          |
 1.481600|46.400| 0|          |
 1.386400|46.721| 0|          |
 2.408600|47.043| 0|          |
 0.874800|46.047|-1|          |45.255
 1.685300|46.486| 1| 3.792e+02|
 0.791600|46.324| 0|          |45.348
 1.901900|46.452| 0|          |
 2.540900|47.064| 0|          |
 1.567300|46.581| 0|          |
 2.212500|46.541| 0|          |
 1.416900|45.786| 0|          |
 2.130700|46.167| 0|          |
 1.424400|46.413| 0|          |
 1.956200|45.883| 0|          |
 2.428900|46.171| 0|          |
 0.929700|46.076| 0|          |
 1.193900|46.411| 0|          |
 0.993200|45.562| 0|          |
 3.090000|46.681| 0|          |
 1.600900|46.015| 0|          |
 0.672600|45.633| 0|          |44.666
 1.782400|45.689| 0|          |
 0.224800|44.831| 0|          |43.864
 0.790300|45.396| 0|          |44.579
 1.653300|47.425| 0|          |
 1.831800|45.984| 0|          |
 0.745800|46.039| 0|          |45.008
 0.328700|46.410| 0|          |45.443
 1.715600|45.832| 0|          |
 2.780200|46.804| 0|          |
 1.525600|46.363| 0|          |
 0.783800|44.849| 0|          |44.227
 1.870700|46.651| 0|          |
 0.904300|46.077| 2| 9.652e+01|
 0.714500|45.191| 0|          |44.166
 0.875700|46.866|-1|          |45.923
 1.797200|45.773| 0|          |
 1.735400|46.455| 0|          |
 0.288600|45.327| 1| 1.585e+00|44.360
 3.405300|46.782| 0|          |
 0.915400|44.938| 0|          |
 3.576500|46.735| 0|          |
 0.592100|45.552| 0|          |44.585
 1.841000|46.120| 0|          |
 2.404000|46.454| 0|          |
 1.803900|46.734| 0|          |
 1.336500|46.440|-1|          |
 0.910200|45.605| 0|          |
 2.861200|46.726| 0|          |
 1.594300|46.357| 0|          |
 2.855000|46.875| 1| 5.403e+01|
 1.204100|46.048| 0|          |
 0.739600|45.938| 1| 6.923e-01|45.029
 2.285100|46.469| 1| 2.310e+00|
 0.298700|45.082| 1| 4.146e+00|44.115
 0.888800|45.543| 0|          |44.862
 1.716900|46.137| 0|          |
 1.347400|46.118| 0|          |
 0.902000|45.426| 0|          |
 1.078400|46.173| 0|          |
 1.390700|46.427| 0|          |
 1.897400|46.395| 0|          |
 1.867400|46.625| 0|          |
 1.217500|46.318| 0|          |
 3.694500|47.356| 0|          |
 2.082600|46.783| 1| 3.694e+01|
 1.875100|46.179| 0|          |
 2.240500|46.927| 0|          |
 1.857800|45.885| 0|          |
 4.138700|46.645| 0|          |
 1.481000|45.947| 0|          |
 0.562100|45.739| 0|          |44.772
 1.919300|45.630| 0|          |
 1.345400|46.737| 0|          |
 2.256800|46.419| 0|          |
 1.644000|46.802| 0|          |
 1.976800|46.618| 0|          |
 1.435900|46.327| 0|          |
 0.828600|46.266| 0|          |45.266
 1.233500|46.898| 0|          |
 4.871600|47.243| 0|          |
 0.470700|45.675| 0|          |44.708
 1.427500|46.880| 0|          |
 1.734900|46.724| 0|          |
 1.520100|46.633| 0|          |
 1.146500|46.343| 0|          |
 0.328200|45.766| 0|          |44.800
 1.019700|46.252| 1| 3.630e+00|
 0.484100|45.469| 0|          |44.502
 0.393600|45.508| 0|          |44.541
 1.691900|45.852| 0|          |
 1.840300|45.683| 0|          |
 0.160300|45.540| 0|          |44.573
 1.125300|46.338| 0|          |
 1.039400|46.295| 0|          |
 1.899300|47.128| 0|          |
 2.575600|45.736| 0|          |
 0.802700|46.135| 0|          |45.167
 3.298600|46.661| 0|          |
 1.829500|46.526| 0|          |
 1.090500|46.148| 0|          |
 2.732000|47.146| 0|          |
 0.914300|45.984| 0|          |
 2.640000|45.068| 1| 1.287e+01|
 1.766000|46.137| 0|          |
 1.064900|46.355| 0|          |
 1.673200|45.674| 0|          |
 0.455200|45.833| 0|          |44.866
 1.776200|46.142| 0|          |
 1.227900|46.466| 0|          |
 1.299200|45.868| 0|          |
 0.944900|45.274| 1| 1.242e+00|
 0.829500|45.893| 0|          |45.061
